  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  8.1500e-13           99.77160875    145899561.29021958        2274.95698186        -2353.54151127          -78.58452941 
  8.2000e-13           99.53636549     52575189.96368064        2269.59304820        -2354.31618097          -84.72313277 
  8.2500e-13           99.29634768     26785077.41032327        2264.12024679        -2355.10302294          -90.98277615 
  8.3000e-13           99.05395837     44394650.13588323        2258.59337151        -2355.88905707          -97.29568555 
  8.3500e-13           98.81438787     48920596.85750373        2253.13076963        -2356.67306750         -103.54229788 
  8.4000e-13           98.58042596     99841331.50920244        2247.79605270        -2357.45103051         -109.65497781 
  8.4500e-13           98.35924710     47265490.83402546        2242.75281058        -2358.23324059         -115.48043001 
  8.5000e-13           98.15077812            0.00000000        2237.99937443        -2359.00567117         -121.00629675 
  8.5500e-13           97.95611074            0.00000000        2233.56063765        -2359.74592643         -126.18528878 
  8.6000e-13           97.77808469            0.00000000        2229.50135040        -2360.45009790         -130.94874750 
  8.6500e-13           97.61951263            0.00000000        2225.88564639        -2361.11474120         -135.22909480 
  8.7000e-13           97.48321955            0.00000000        2222.77793981        -2361.73693725         -138.95899745 
  8.7500e-13           97.37199807     26645073.59459247        2220.24190670        -2362.31434995         -142.07244325 
  8.8000e-13           97.28906348            0.00000000        2218.35086147        -2362.85339882         -144.50253735 
  8.8500e-13           97.23593336            0.00000000        2217.13940730        -2363.34497633         -146.20556904 
  8.9000e-13           97.21403968     50761698.24192324        2216.64019533        -2363.78873579         -147.14854046 
  8.9500e-13           97.22311588            0.00000000        2216.84714765        -2364.20438770         -147.35724006 
  9.0000e-13           97.26306066            0.00000000        2217.75795453        -2364.57375307         -146.81579854 
  9.0500e-13           97.33200724     31399035.52522327        2219.33005000        -2364.89849561         -145.56844561 
  9.1000e-13           97.42757435    134108345.84832512        2221.50913750        -2365.19246817         -143.68333067 
  9.1500e-13           97.54394799     46993105.59797403        2224.16264819        -2365.50125594         -141.33860775 
  9.2000e-13           97.68010371            0.00000000        2227.26722280        -2365.78679731         -138.51957451 
  9.2500e-13           97.83010423            0.00000000        2230.68748176        -2366.04002018         -135.35253842 
  9.3000e-13           97.98964495     42377817.22695358        2234.32527282        -2366.26473837         -131.93946555 
  9.3500e-13           98.15601336     46175612.27357855        2238.11874653        -2366.47534320         -128.35659667 
  9.4000e-13           98.32458173     56844353.03844204        2241.96238289        -2366.67819951         -124.71581663 
  9.4500e-13           98.49288488    131755971.20858414        2245.79997201        -2366.87649127         -121.07651926 
  9.5000e-13           98.65158718     61568287.06432266        2249.41864578        -2367.11188590         -117.69324012 
  9.5500e-13           98.80114201     41643130.79507583        2252.82874216        -2367.35870507         -114.52996291 
  9.6000e-13           98.93896752     73259641.78394946        2255.97139073        -2367.61293371         -111.64154298 
  9.6500e-13           99.05403978            0.00000000        2258.59522784        -2367.90453665         -109.30930880 
  9.7000e-13           99.15223552     59873855.60276426        2260.83425230        -2368.19611572         -107.36186342 
  9.7500e-13           99.22818458     65545500.69835022        2262.56601593        -2368.51888700         -105.95287108 
  9.8000e-13           99.28729817    133043291.21244299        2263.91390326        -2368.87082342         -104.95692016 
  9.8500e-13           99.33267685     67949306.32187510        2264.94861178        -2369.27016575         -104.32155398 
  9.9000e-13           99.35825602            0.00000000        2265.53185893        -2369.70108856         -104.16922962 
  9.9500e-13           99.36543759    118461652.35064112        2265.69561064        -2370.13828401         -104.44267336 
  1.0000e-12           99.35960474            0.00000000        2265.56261202        -2370.61495985         -105.05234783 
